Year,State,Election,Election_Type,Row_Type,Incumbent,party,candidate,votes,percentage
1934,Utah,1934 United States Senate election in Arizona,General,Candidate,False,Democratic Party (US),F. Harold Dubord,"138,573",49.71%
1934,Utah,1934 United States Senate election in Arizona,General,Candidate,False,Communist Party (US),Hans Nelson,422,0.15%
1934,Utah,1934 United States Senate election in Arizona,General,Candidate,False,Republican Party (US),Joseph I. France,"197,643",41.95%
1934,Utah,1934 United States Senate election in Arizona,General,Candidate,False,Socialist Party of America,Elisabeth Gilman,"6,067",1.29%
1934,Utah,1934 United States Senate election in Arizona,General,Candidate,False,American Labor Party (1932),Ada Smith Lang,"1,935",0.41%
1934,Utah,1934 United States Senate election in Arizona,General,Candidate,False,Communist Party (US),Samuel Gale,"1,188",0.25%
1934,Utah,1934 United States Senate election in Arizona,General,Candidate,False,Republican Party (US),Robert M. Washburn,"536,692",37.38%
1934,Utah,1934 United States Senate election in Arizona,General,Candidate,False,Socialist Party of America,Albert Sprague Coolidge,"22,092",1.54%
1934,Utah,1934 United States Senate election in Arizona,General,Candidate,False,Prohibition Party (US),Barnard Smith,"10,363",0.72%
1934,Utah,1934 United States Senate election in Arizona,General,Candidate,False,Socialist Labor Party (US),Albert L. Waterman,"8,245",0.57%
1934,Utah,1934 United States Senate election in Arizona,General,Candidate,False,Communist Party (US),Paul C. Wicks,"5,757",0.40%
1934,Utah,1934 United States Senate election in Arizona,General,Candidate,False,Democratic Party (US),Frank Albert Picard,"573,574",47.02%
1934,Utah,1934 United States Senate election in Arizona,General,Candidate,False,Socialist Party of America,John Monarch,"10,644",0.87%
1934,Utah,1934 United States Senate election in Arizona,General,Candidate,False,Communist Party (US),Philip Raymond,"5,634",0.46%
1934,Utah,1934 United States Senate election in Arizona,General,Candidate,False,Farmer–Labor Party (US),W. Ralph Jones,"2,042",0.17%
1934,Utah,1934 United States Senate election in Arizona,General,Candidate,False,Socialist Labor Party (US),John Vonica,939,0.08%
1934,Utah,1934 United States Senate election in Arizona,General,Candidate,False,Commonwealth Land Party (United States),Jay W. Slaughter,735,0.06%
1934,Utah,1934 United States Senate election in Arizona,General,Candidate,False,National Party (US),Chester A. Shewalter,147,0.01%
1934,Utah,1934 United States Senate election in Arizona,General,Candidate,False,Democratic Party of Minnesota,Einar Hoidale,"294,757",29.20%
1934,Utah,1934 United States Senate election in Arizona,General,Candidate,False,Republican Party (Minnesota),N. J. Holmberg,"200,083",19.82%
1934,Utah,1934 United States Senate election in Arizona,General,Candidate,False,Communist Party (US),Aldred Tiala,"5,620",0.56%
1934,Utah,1934 United States Senate election in Arizona,General,Candidate,False,Socialist Party of America,Morris Kaplan,"5,618",0.56%
1934,Utah,1934 United States Senate election in Arizona,General,Candidate,True,Republican Party (US),Roscoe C. Patterson,"524,954",39.71%
1934,Utah,1934 United States Senate election in Arizona,General,Candidate,False,Socialist Party of America,W. C. Meyer,"9,010",0.68%
1934,Utah,1934 United States Senate election in Arizona,General,Candidate,False,Communist Party (US),Frank Brown,418,0.03%
1934,Utah,1934 United States Senate election in Arizona,General,Candidate,False,Socialist Labor Party (US),William Wesley Cox,384,0.03%
1934,Utah,1934 United States Senate election in Arizona,General,Candidate,False,Republican Party (US),George M. Bourquin,"58,519",28.74%
1934,Utah,1934 United States Senate election in Arizona,General,Candidate,False,Socialist Party of America,William F. Held,"1,381",0.68%
1934,Utah,1934 United States Senate election in Arizona,General,Candidate,False,Communist Party (US),Raymond F. Gray,903,0.44%
1934,Utah,1934 United States Senate election in Arizona,General,Candidate,False,Republican Party (US),Scott Leavitt,"77,307",39.43%
1934,Utah,1934 United States Senate election in Arizona,General,Candidate,False,Socialist Party of America,John F. Duffy,"1,779",0.91%
1934,Utah,1934 United States Senate election in Arizona,General,Candidate,False,Republican Party (United States),Robert G. Simmons,"237,126",42.86%
1934,Utah,1934 United States Senate election in Arizona,General,Candidate,False,Independent (politician),Henry Hoffman,"7,670",1.39%
1934,Utah,1934 United States Senate election in Arizona,General,Candidate,False,Independent (politician),E. D. O'Sullivan (write-in),"2,501",0.45%
1934,Utah,1934 United States Senate election in Arizona,General,Write-in,False,,,44,0.01%
1934,Utah,1934 United States Senate election in Arizona,General,Total,False,,,"553,299",100.00%
1934,Utah,1934 United States Senate special election in Nebraska,General,Winning,False,Democratic Party (United States),Richard C. Hunter,"281,421",56.45%
1934,Utah,1934 United States Senate special election in Nebraska,General,Candidate,False,Republican Party (United States),J. H. Kemp,"217,106",43.55%
1934,Utah,1934 United States Senate special election in Nebraska,General,Write-in,False,,,24,0.00%
1934,Utah,1934 United States Senate special election in Nebraska,General,Total,False,,,"498,551",100.00%
1934,Utah,1934 United States Senate election in Nevada,General,Winning,True,Democratic Party (US),Key Pittman,"27,581",64.51%
1934,Utah,1934 United States Senate election in Nevada,General,Winning,False,Democratic Party (US),A. Harry Moore,"785,971",57.90%
1934,Utah,1934 United States Senate election in Nevada,General,Winning,True,Republican Party (US),Bronson M. Cutting,"76,228",50.20%
1934,Utah,1934 United States Senate election in Nevada,General,Winning,True,Democratic Party (US),Carl Hatch,"81,934",54.76%
1934,Utah,1934 United States Senate election in Nevada,General,Winning,True,Democratic Party (US),Royal S. Copeland,"2,046,377",55.21%
1934,Utah,1934 United States Senate election in Nevada,General,Winning,False,Republican Party (United States),Lynn Frazier ([[incumbent,"151,205",58.24%
1934,Utah,1934 United States Senate election in Nevada,General,Candidate,False,Republican Party (US),George W. Malone,"14,273",33.38%
1934,Utah,1934 United States Senate election in Nevada,General,Candidate,False,Independent,John P. Reynolds,901,2.11%
1934,Utah,1934 United States Senate election in Nevada,General,Candidate,True,Republican Party (US),Hamilton Fish Kean,"554,483",40.85%
1934,Utah,1934 United States Senate election in Nevada,General,Candidate,False,Socialist Party of America,John S. Martin,"9,721",0.72%
1934,Utah,1934 United States Senate election in Nevada,General,Candidate,False,Communist Party (US),Rebecca Grecht,"2,874",0.21%
1934,Utah,1934 United States Senate election in Nevada,General,Candidate,False,Prohibition Party (US),Elwood Hollingshead,"2,072",0.15%
1934,Utah,1934 United States Senate election in Nevada,General,Candidate,False,Socialist Labor Party (US),John C. Butterworth,"1,640",0.12%
1934,Utah,1934 United States Senate election in Nevada,General,Candidate,False,Democratic Party (US),Dennis Chávez,"74,944",49.35%
1934,Utah,1934 United States Senate election in Nevada,General,Candidate,False,Socialist Party of America,W. C. Thorp,568,0.37%
1934,Utah,1934 United States Senate election in Nevada,General,Candidate,False,Communist Party (US),Alphonso Ray,122,0.08%
1934,Utah,1934 United States Senate election in Nevada,General,Candidate,False,Republican Party (US),Richard C. Dillon,"66,956",44.75%
1934,Utah,1934 United States Senate election in Nevada,General,Candidate,False,Socialist Party of America,T. N. Hotchinson,613,0.41%
1934,Utah,1934 United States Senate election in Nevada,General,Candidate,False,Communist Party (US),C. G. Plater,134,0.09%
1934,Utah,1934 United States Senate election in Nevada,General,Candidate,False,Republican Party (US),E. Harold Cluett,"1,363,440",36.87%
1934,Utah,1934 United States Senate election in Nevada,General,Candidate,False,Socialist Party of America,Norman Thomas,"194,952",5.27%
1934,Utah,1934 United States Senate election in Nevada,General,Candidate,False,Communist Party (US),Max Bedacht,"45,396",1.23%
1934,Utah,1934 United States Senate election in Nevada,General,Candidate,False,Prohibition Party (US),Michael Bartell,"16,769",0.45%
1934,Utah,1934 United States Senate election in Nevada,General,Candidate,False,Socialist Labor Party of America,Olive Johnson,"6,622",0.18%
1934,Utah,1934 United States Senate election in Nevada,General,Candidate,False,Democratic Party (United States),[[Henry Holt (North Dakota politician),"104,477",40.24%
1934,Utah,1934 United States Senate election in Nevada,General,Candidate,False,Independent (politician),Alfred S. Dale,"3,269",1.26%
1934,Utah,1934 United States Senate election in Nevada,General,Candidate,False,Independent (politician),Arvo F. Husa,656,0.25%
1934,Utah,1934 United States Senate election in Nevada,General,Total,False,,,"3,727,797",100.00%
1934,Utah,1934 United States Senate election in Ohio,General,Winning,False,Democratic Party (US),A. Victor Donahey,"1,276,206",59.95%
1934,Utah,1934 United States Senate election in Ohio,General,Winning,False,Democratic Party (US),Joseph F. Guffey,"1,494,010",50.78%
1934,Utah,1934 United States Senate election in Ohio,General,Winning,False,Democratic Party (US),Peter G. Gerry,"140,700",57.12%
1934,Utah,1934 United States Senate election in Ohio,General,Winning,False,Democratic Party (US),[[Kenneth McKellar (politician),"195,430",63.39%
1934,Utah,1934 United States Senate election in Ohio,General,Winning,True,Democratic Party (US),Nathan L. Bachman,"200,249",80.09%
1934,Utah,1934 United States Senate election in Ohio,General,Winning,True,Democratic Party (US),Tom Connally,"439,375",96.69
1934,Utah,1934 United States Senate election in Ohio,General,Winning,True,Democratic Party (US),William H. King,"95,931",53.06%
1934,Utah,1934 United States Senate election in Ohio,General,Winning,True,Republican Party (US),Warren Austin,"67,146",51.0%
1934,Utah,1934 United States Senate election in Ohio,General,Winning,False,Republican Party (US),[[Ernest Willard Gibson,"28,436",58.2%
1934,Utah,1934 United States Senate election in Ohio,General,Winning,True,Democratic Party (US),Harry F. Byrd Sr.,"109,963",75.96%
1934,Utah,1934 United States Senate election in Ohio,General,Winning,False,Democratic Party (US),Lewis B. Schwellenbach,"302,606",60.92%
1934,Utah,1934 United States Senate election in Ohio,General,Winning,False,Democratic Party (US),Rush Holt Sr.,"349,882",55.14%
1934,Utah,1934 United States Senate election in Ohio,General,Winning,True,Progressive Party (Wisconsin),Robert M. La Follette Jr.,"440,513",47.78%
1934,Utah,1934 United States Senate election in Ohio,General,Winning,False,Democratic Party (United States),Joseph C. O'Mahoney ([[incumbent,"53,806",56.62%
1934,Utah,1934 United States Senate election in Ohio,General,Candidate,True,Republican Party (US),Simeon D. Fess,"839,068",39.41%
1934,Utah,1934 United States Senate election in Ohio,General,Candidate,False,Communist Party (US),W. C. Sandberg,"13,546",0.64%
1934,Utah,1934 United States Senate election in Ohio,General,Candidate,True,Republican Party (US),David A. Reed,"1,366,872",46.46%
1934,Utah,1934 United States Senate election in Ohio,General,Candidate,False,Socialist Party of America,James H. Maurer,"50,444",0.39%
1934,Utah,1934 United States Senate election in Ohio,General,Candidate,False,Prohibition Party (US),Edwin J. Fithian,"19,985",0.68%
1934,Utah,1934 United States Senate election in Ohio,General,Candidate,False,Communist Party (US),Harry M. Wicks,"6,170",0.21%
1934,Utah,1934 United States Senate election in Ohio,General,Candidate,False,Socialist Labor Party (US),George W. Ohls,"4,665",0.16%
1934,Utah,1934 United States Senate election in Ohio,General,Candidate,True,Republican Party (US),Felix Hebert,"105,545",42.85%
1934,Utah,1934 United States Senate election in Ohio,General,Candidate,False,Republican Party (US),Ben W. Hooper,"110,401",35.81%
1934,Utah,1934 United States Senate election in Ohio,General,Candidate,False,Independent,C. W. Holsington,2443,0.79%
1934,Utah,1934 United States Senate election in Ohio,General,Candidate,False,Independent,John Randolph Neal Jr.,49773,19.91%
1934,Utah,1934 United States Senate election in Ohio,General,Candidate,False,Republican Party (US),Ulysses S. Goen,"12,895",2.84
1934,Utah,1934 United States Senate election in Ohio,General,Candidate,False,Socialist Party of America,William Burr Starr,"1,828",0.40
1934,Utah,1934 United States Senate election in Ohio,General,Candidate,False,Communist Party (US),L. C. Keel,310,0.07
1934,Utah,1934 United States Senate election in Ohio,General,Candidate,False,Republican Party (US),Don B. Colton,"82,154",45.44%
1934,Utah,1934 United States Senate election in Ohio,General,Candidate,False,Socialist Party of America,John O. Waters,"1,497",0.83%
1934,Utah,1934 United States Senate election in Ohio,General,Candidate,False,Communist Party (US),Cornelia B. Johnson,"1,207",0.67%
1934,Utah,1934 United States Senate election in Ohio,General,Candidate,False,Democratic Party (US),Fred C. Martin,"63,632",48.4%
1934,Utah,1934 United States Senate election in Ohio,General,Candidate,False,Socialist Party of America,Charles R. Butler,771,0.0%
1934,Utah,1934 United States Senate election in Ohio,General,Candidate,False,Democratic Party (US),Harry W. Witters,"20,382",41.7%
1934,Utah,1934 United States Senate election in Ohio,General,Candidate,False,Republican Party (US),Lawrence C. Page,"30,289",20.92%
1934,Utah,1934 United States Senate election in Ohio,General,Candidate,False,Independent,J. L. Litz,"1,503",1.04%
1934,Utah,1934 United States Senate election in Ohio,General,Candidate,False,Socialist Party of America,Herman R. Ansell,"1,127",0.78%
1934,Utah,1934 United States Senate election in Ohio,General,Candidate,False,Independent,John G. Bowman,"1,046",0.72%
1934,Utah,1934 United States Senate election in Ohio,General,Candidate,False,Communist Party (US),Alexander Wright,431,0.30%
1934,Utah,1934 United States Senate election in Ohio,General,Candidate,False,Prohibition Party (US),Hewman H. Raymond,391,0.27%
1934,Utah,1934 United States Senate election in Ohio,General,Candidate,False,Republican Party (US),Reno Odlin,"168,994",34.02%
1934,Utah,1934 United States Senate election in Ohio,General,Candidate,False,Socialist Party of America,John F. McKay,"7,192",1.45%
1934,Utah,1934 United States Senate election in Ohio,General,Candidate,False,Communist Party (US),George Edward Bradley,"3,470",0.70%
1934,Utah,1934 United States Senate election in Ohio,General,Candidate,False,Prohibition Party (US),Chester H. Thompson,"1,551",0.31%
1934,Utah,1934 United States Senate election in Ohio,General,Candidate,False,Socialist Labor Party (US),Edward Kriz,556,0.11%
1934,Utah,1934 United States Senate election in Ohio,General,Candidate,True,Republican Party (US),Henry D. Hatfield,"281,756",44.40%
1934,Utah,1934 United States Senate election in Ohio,General,Candidate,False,Prohibition Party (US),John Wesley McDonald,"2,931",0.46%
1934,Utah,1934 United States Senate election in Ohio,General,Candidate,False,Democratic Party (US),John M. Callahan,"223,438",24.24%
1934,Utah,1934 United States Senate election in Ohio,General,Candidate,False,Republican Party (US),John B. Chapple,"210,569",22.84%
1934,Utah,1934 United States Senate election in Ohio,General,Candidate,False,Socialist Party of America,James P. Sheehan,"44,453",4.82%
1934,Utah,1934 United States Senate election in Ohio,General,Candidate,False,Republican Party (United States),Vincent Carter,"40,819",42.96%
1934,Utah,1934 United States Senate election in Ohio,General,Candidate,False,Socialist Party (United States),Joseph N. Lunn,401,0.42%
1934,Utah,1934 United States Senate election in Ohio,General,Total,False,,,"131,552",100
1934,Utah,1934 United States Senate election in Ohio,General,Total,False,,,"48,830",100.0%
1934,Utah,1934 United States Senate special election in Wyoming,General,Winning,False,Democratic Party (United States),Joseph C. O'Mahoney ([[incumbent,"53,859",56.88%
1934,Utah,1934 United States Senate special election in Wyoming,General,Candidate,False,Republican Party (United States),Vincent Carter,"40,825",43.12%
1934,Vermont,1934 U.S. Senate election in Vermont,General,Total,False,,,"131,552",100.00%
1934,Vermont (special),"United States Senate special election in Vermont, 1934",General,Winning,False,Republican Party (United States),[[Ernest Willard Gibson,"28,436",58.23%
1934,Vermont (special),"United States Senate special election in Vermont, 1934",General,Candidate,False,Democratic Party (United States),Harry W. Witters,"20,382",41.74%
1934,Vermont (special),"United States Senate special election in Vermont, 1934",General,Total,False,,,"48,830",100.00%
1934,Virginia,"United States Senate election in Virginia, 1934",General,Winning,False,Democratic Party (United States),"Harry F. Byrd, Sr. ([[incumbent","109,963",75.96%
1934,Virginia,"United States Senate election in Virginia, 1934",General,Candidate,False,Republican Party (United States),Lawrence C. Page,"30,289",20.92%
1934,Virginia,"United States Senate election in Virginia, 1934",General,Candidate,False,Independent (politician),J. L. Litz,"1,503",1.04%
1934,Virginia,"United States Senate election in Virginia, 1934",General,Candidate,False,Socialist Party of America,Herman R. Ansell,"1,127",0.78%
1934,Virginia,"United States Senate election in Virginia, 1934",General,Candidate,False,Independent (politician),John G. Bowman,"1,046",0.72%
1934,Virginia,"United States Senate election in Virginia, 1934",General,Candidate,False,Communist Party USA,Alexander Wright,431,0.30%
1934,Virginia,"United States Senate election in Virginia, 1934",General,Candidate,False,Prohibition Party,Hewman H. Raymond,391,0.27%
1934,Washington,1934 U.S. Senate election in Washington,General,Candidate,False,Socialist Party (US),John F. McKay,"7,192",1.45%
1934,Washington,1934 U.S. Senate election in Washington,General,Candidate,False,Prohibition Party (US),Chester H. Thompson,"1,551",0.31%
1934,Washington,1934 U.S. Senate election in Washington,General,Candidate,False,Socialist Labor Party (US),Edward Kriz,556,0.11%
1934,Washington,1934 U.S. Senate election in Washington,General,Candidate,False,"Liberty Party (United States, 1932)",Glen S. Corkrey,453,0.09%
1934,Washington,1934 U.S. Senate election in Washington,General,Total,False,,,"496,688",100.00%
1934,West Virginia,1934 United States Senate election in Arizona,General,Winning,True,Democratic Party (US),Henry F. Ashurst,"67,648",72.03%
1934,West Virginia,1934 United States Senate election in Arizona,General,Winning,True,Republican Party (US),Hiram Johnson,"1,946,572",94.54%
1934,West Virginia,1934 United States Senate election in Arizona,General,Winning,False,Democratic Party (US),Francis T. Maloney,"265,552",51.75%
1934,West Virginia,1934 United States Senate election in Arizona,General,Winning,True,Republican Party (US),John G. Townsend Jr.,"52,829",53.27%
1934,West Virginia,1934 United States Senate election in Arizona,General,Winning,True,Democratic Party (US),Park Trammell,"131,780",100.00%
1934,West Virginia,1934 United States Senate election in Arizona,General,Winning,False,Democratic Party (US),Sherman Minton,"758,801",51.46%
1934,West Virginia,1934 United States Senate election in Arizona,General,Winning,False,Republican Party (US),[[Frederick Hale (U.S. senator),"139,773",50.14%
1934,West Virginia,1934 United States Senate election in Arizona,General,Winning,False,Democratic Party (US),George L. P. Radcliffe,"264,279",56.10%
1934,West Virginia,1934 United States Senate election in Arizona,General,Winning,True,Democratic Party (US),David I. Walsh,"852,776",59.39%
1934,West Virginia,1934 United States Senate election in Arizona,General,Winning,True,Republican Party (US),Arthur Vandenberg,"626,017",51.32%
1934,West Virginia,1934 United States Senate election in Arizona,General,Winning,True,Farmer–Labor Party (Minnesota),Henrik Shipstead,"503,379",49.87%
1934,West Virginia,1934 United States Senate election in Arizona,General,Winning,True,Democratic Party (US),Theodore G. Bilbo,"51,609",100.00%
1934,West Virginia,1934 United States Senate election in Arizona,General,Winning,False,Democratic Party (US),Harry S. Truman,"787,110",59.54%
1934,West Virginia,1934 United States Senate election in Arizona,General,Winning,True,Democratic Party (US),Burton K. Wheeler,"142,823",70.14%
1934,West Virginia,1934 United States Senate election in Arizona,General,Winning,False,Democratic Party (US),James E. Murray,"116,965",59.66%
1934,West Virginia,1934 United States Senate election in Arizona,General,Winning,False,Democratic Party (United States),Edward R. Burke,"305,958",55.30%
1934,West Virginia,1934 United States Senate election in Arizona,General,Candidate,False,Republican Party (US),Joseph Edward Thompson,"24,075",25.63%
1934,West Virginia,1934 United States Senate election in Arizona,General,Candidate,False,Socialist Party,Charles D. Pinkerton,"1,591",1.69%
1934,West Virginia,1934 United States Senate election in Arizona,General,Candidate,False,Communist Party (US),Ramon Garcia,606,0.65%
1934,West Virginia,1934 United States Senate election in Arizona,General,Candidate,False,Socialist Party of America,George Ross Kirkpatrick,"108,748",5.28%
1934,West Virginia,1934 United States Senate election in Arizona,General,Candidate,True,Republican Party (US),Frederic C. Walcott,"247,623",48.25%
1934,West Virginia,1934 United States Senate election in Arizona,General,Candidate,False,Democratic Party (US),Wilbur L. Adams,"45,771",46.16%
1934,West Virginia,1934 United States Senate election in Arizona,General,Candidate,False,Socialist Party of America,Fred W. Whiteside,497,0.50%
1934,West Virginia,1934 United States Senate election in Arizona,General,Candidate,False,Communist Party (US),John T. Wlodkoski,69,0.07%
1934,West Virginia,1934 United States Senate election in Arizona,General,Candidate,True,Republican Party (US),Arthur Raymond Robinson,"700,103",47.48%
1934,West Virginia,1934 United States Senate election in Arizona,General,Candidate,False,Socialist Party of America,Forrest Wallace,"9,414",0.64%
1934,West Virginia,1934 United States Senate election in Arizona,General,Candidate,False,Prohibition Party (US),Albert Jackman,"4,987",0.34%
1934,West Virginia,1934 United States Senate election in Arizona,General,Candidate,False,Communist Party (US),Wenzel Stocker,"1,307",0.09%
1934,West Virginia,1934 United States Senate election in Arizona,General,Candidate,False,Democratic Party (US),F. Harold Dubord,"138,573",49.71%
1934,West Virginia,1934 United States Senate election in Arizona,General,Candidate,False,Communist Party (US),Hans Nelson,422,0.15%
1934,West Virginia,1934 United States Senate election in Arizona,General,Candidate,False,Republican Party (US),Joseph I. France,"197,643",41.95%
1934,West Virginia,1934 United States Senate election in Arizona,General,Candidate,False,Socialist Party of America,Elisabeth Gilman,"6,067",1.29%
1934,West Virginia,1934 United States Senate election in Arizona,General,Candidate,False,American Labor Party (1932),Ada Smith Lang,"1,935",0.41%
1934,West Virginia,1934 United States Senate election in Arizona,General,Candidate,False,Communist Party (US),Samuel Gale,"1,188",0.25%
1934,West Virginia,1934 United States Senate election in Arizona,General,Candidate,False,Republican Party (US),Robert M. Washburn,"536,692",37.38%
1934,West Virginia,1934 United States Senate election in Arizona,General,Candidate,False,Socialist Party of America,Albert Sprague Coolidge,"22,092",1.54%
1934,West Virginia,1934 United States Senate election in Arizona,General,Candidate,False,Prohibition Party (US),Barnard Smith,"10,363",0.72%
1934,West Virginia,1934 United States Senate election in Arizona,General,Candidate,False,Socialist Labor Party (US),Albert L. Waterman,"8,245",0.57%
1934,West Virginia,1934 United States Senate election in Arizona,General,Candidate,False,Communist Party (US),Paul C. Wicks,"5,757",0.40%
1934,West Virginia,1934 United States Senate election in Arizona,General,Candidate,False,Democratic Party (US),Frank Albert Picard,"573,574",47.02%
1934,West Virginia,1934 United States Senate election in Arizona,General,Candidate,False,Socialist Party of America,John Monarch,"10,644",0.87%
1934,West Virginia,1934 United States Senate election in Arizona,General,Candidate,False,Communist Party (US),Philip Raymond,"5,634",0.46%
1934,West Virginia,1934 United States Senate election in Arizona,General,Candidate,False,Farmer–Labor Party (US),W. Ralph Jones,"2,042",0.17%
1934,West Virginia,1934 United States Senate election in Arizona,General,Candidate,False,Socialist Labor Party (US),John Vonica,939,0.08%
1934,West Virginia,1934 United States Senate election in Arizona,General,Candidate,False,Commonwealth Land Party (United States),Jay W. Slaughter,735,0.06%
1934,West Virginia,1934 United States Senate election in Arizona,General,Candidate,False,National Party (US),Chester A. Shewalter,147,0.01%
1934,West Virginia,1934 United States Senate election in Arizona,General,Candidate,False,Democratic Party of Minnesota,Einar Hoidale,"294,757",29.20%
1934,West Virginia,1934 United States Senate election in Arizona,General,Candidate,False,Republican Party (Minnesota),N. J. Holmberg,"200,083",19.82%
1934,West Virginia,1934 United States Senate election in Arizona,General,Candidate,False,Communist Party (US),Aldred Tiala,"5,620",0.56%
1934,West Virginia,1934 United States Senate election in Arizona,General,Candidate,False,Socialist Party of America,Morris Kaplan,"5,618",0.56%
1934,West Virginia,1934 United States Senate election in Arizona,General,Candidate,True,Republican Party (US),Roscoe C. Patterson,"524,954",39.71%
1934,West Virginia,1934 United States Senate election in Arizona,General,Candidate,False,Socialist Party of America,W. C. Meyer,"9,010",0.68%
1934,West Virginia,1934 United States Senate election in Arizona,General,Candidate,False,Communist Party (US),Frank Brown,418,0.03%
1934,West Virginia,1934 United States Senate election in Arizona,General,Candidate,False,Socialist Labor Party (US),William Wesley Cox,384,0.03%
1934,West Virginia,1934 United States Senate election in Arizona,General,Candidate,False,Republican Party (US),George M. Bourquin,"58,519",28.74%
1934,West Virginia,1934 United States Senate election in Arizona,General,Candidate,False,Socialist Party of America,William F. Held,"1,381",0.68%
1934,West Virginia,1934 United States Senate election in Arizona,General,Candidate,False,Communist Party (US),Raymond F. Gray,903,0.44%
1934,West Virginia,1934 United States Senate election in Arizona,General,Candidate,False,Republican Party (US),Scott Leavitt,"77,307",39.43%
1934,West Virginia,1934 United States Senate election in Arizona,General,Candidate,False,Socialist Party of America,John F. Duffy,"1,779",0.91%
1934,West Virginia,1934 United States Senate election in Arizona,General,Candidate,False,Republican Party (United States),Robert G. Simmons,"237,126",42.86%
1934,West Virginia,1934 United States Senate election in Arizona,General,Candidate,False,Independent (politician),Henry Hoffman,"7,670",1.39%
1934,West Virginia,1934 United States Senate election in Arizona,General,Candidate,False,Independent (politician),E. D. O'Sullivan (write-in),"2,501",0.45%
1934,West Virginia,1934 United States Senate election in Arizona,General,Write-in,False,,,44,0.01%
1934,West Virginia,1934 United States Senate election in Arizona,General,Total,False,,,"553,299",100.00%
1934,West Virginia,1934 United States Senate special election in Nebraska,General,Winning,False,Democratic Party (United States),Richard C. Hunter,"281,421",56.45%
1934,West Virginia,1934 United States Senate special election in Nebraska,General,Candidate,False,Republican Party (United States),J. H. Kemp,"217,106",43.55%
1934,West Virginia,1934 United States Senate special election in Nebraska,General,Write-in,False,,,24,0.00%
1934,West Virginia,1934 United States Senate special election in Nebraska,General,Total,False,,,"498,551",100.00%
1934,West Virginia,1934 United States Senate election in Nevada,General,Winning,True,Democratic Party (US),Key Pittman,"27,581",64.51%
1934,West Virginia,1934 United States Senate election in Nevada,General,Winning,False,Democratic Party (US),A. Harry Moore,"785,971",57.90%
1934,West Virginia,1934 United States Senate election in Nevada,General,Winning,True,Republican Party (US),Bronson M. Cutting,"76,228",50.20%
1934,West Virginia,1934 United States Senate election in Nevada,General,Winning,True,Democratic Party (US),Carl Hatch,"81,934",54.76%
1934,West Virginia,1934 United States Senate election in Nevada,General,Winning,True,Democratic Party (US),Royal S. Copeland,"2,046,377",55.21%
1934,West Virginia,1934 United States Senate election in Nevada,General,Winning,False,Republican Party (United States),Lynn Frazier ([[incumbent,"151,205",58.24%
1934,West Virginia,1934 United States Senate election in Nevada,General,Candidate,False,Republican Party (US),George W. Malone,"14,273",33.38%
1934,West Virginia,1934 United States Senate election in Nevada,General,Candidate,False,Independent,John P. Reynolds,901,2.11%
1934,West Virginia,1934 United States Senate election in Nevada,General,Candidate,True,Republican Party (US),Hamilton Fish Kean,"554,483",40.85%
1934,West Virginia,1934 United States Senate election in Nevada,General,Candidate,False,Socialist Party of America,John S. Martin,"9,721",0.72%
1934,West Virginia,1934 United States Senate election in Nevada,General,Candidate,False,Communist Party (US),Rebecca Grecht,"2,874",0.21%
1934,West Virginia,1934 United States Senate election in Nevada,General,Candidate,False,Prohibition Party (US),Elwood Hollingshead,"2,072",0.15%
1934,West Virginia,1934 United States Senate election in Nevada,General,Candidate,False,Socialist Labor Party (US),John C. Butterworth,"1,640",0.12%
1934,West Virginia,1934 United States Senate election in Nevada,General,Candidate,False,Democratic Party (US),Dennis Chávez,"74,944",49.35%
1934,West Virginia,1934 United States Senate election in Nevada,General,Candidate,False,Socialist Party of America,W. C. Thorp,568,0.37%
1934,West Virginia,1934 United States Senate election in Nevada,General,Candidate,False,Communist Party (US),Alphonso Ray,122,0.08%
1934,West Virginia,1934 United States Senate election in Nevada,General,Candidate,False,Republican Party (US),Richard C. Dillon,"66,956",44.75%
1934,West Virginia,1934 United States Senate election in Nevada,General,Candidate,False,Socialist Party of America,T. N. Hotchinson,613,0.41%
1934,West Virginia,1934 United States Senate election in Nevada,General,Candidate,False,Communist Party (US),C. G. Plater,134,0.09%
1934,West Virginia,1934 United States Senate election in Nevada,General,Candidate,False,Republican Party (US),E. Harold Cluett,"1,363,440",36.87%
1934,West Virginia,1934 United States Senate election in Nevada,General,Candidate,False,Socialist Party of America,Norman Thomas,"194,952",5.27%
1934,West Virginia,1934 United States Senate election in Nevada,General,Candidate,False,Communist Party (US),Max Bedacht,"45,396",1.23%
1934,West Virginia,1934 United States Senate election in Nevada,General,Candidate,False,Prohibition Party (US),Michael Bartell,"16,769",0.45%
1934,West Virginia,1934 United States Senate election in Nevada,General,Candidate,False,Socialist Labor Party of America,Olive Johnson,"6,622",0.18%
1934,West Virginia,1934 United States Senate election in Nevada,General,Candidate,False,Democratic Party (United States),[[Henry Holt (North Dakota politician),"104,477",40.24%
1934,West Virginia,1934 United States Senate election in Nevada,General,Candidate,False,Independent (politician),Alfred S. Dale,"3,269",1.26%
1934,West Virginia,1934 United States Senate election in Nevada,General,Candidate,False,Independent (politician),Arvo F. Husa,656,0.25%
1934,West Virginia,1934 United States Senate election in Nevada,General,Total,False,,,"3,727,797",100.00%
