Year,State,Primary_Type,Poll_Source,Date,Sample,MoE,Candidate,Party,Pct,Incumbent
2020,Kansas,Republican Primary,co/efficient (R),"January 19–20, 2020","1,246 LV",± 3.2%,Kris Kobach,R,29%,False
2020,Kansas,Republican Primary,The Tarrance Group (R),"October 21–23, 2019",607 (LV),± 4.1%,Kris Kobach,R,43%,False
2020,Kansas,Republican Primary,Civiqs,"May 30 – June 1, 2020",419 (LV),,Dave Lindstrom,R,4%,False
2020,Kansas,Republican Primary,Public Opinion Strategies (R),"May 10–12, 2020",600 (V),± 4%,Dave Lindstrom,R,4%,False
2020,Kansas,Republican Primary,McLaughlin & Associates (R),"February 12–16, 2020",300 (LV),± 5.6%,Dave Lindstrom,R,5%,False
2020,Kansas,Republican Primary,The Tarrance Group (R),"October 21–23, 2019",607 (LV),± 4.1%,Dave Lindstrom,R,3%,False
2020,Kansas,Republican Primary,Civiqs,"May 30 – June 1, 2020",419 (LV),,Roger Marshall,R,26%,False
2020,Kansas,Republican Primary,Public Opinion Strategies (R),"May 10–12, 2020",600 (V),± 4%,Roger Marshall,R,33%,False
2020,Kansas,Republican Primary,McLaughlin & Associates (R),"February 12–16, 2020",300 (LV),± 5.6%,Roger Marshall,R,23%,False
2020,Kansas,Republican Primary,co/efficient (R),"January 19–20, 2020","1,246 LV",± 3.2%,Roger Marshall,R,29%,False
2020,Kansas,Republican Primary,The Tarrance Group (R),"October 21–23, 2019",607 (LV),± 4.1%,Roger Marshall,R,24%,False
2020,Kansas,Republican Primary,Public Opinion Strategies (R),"May 10–12, 2020",600 (V),± 4%,Susan Wagle,R,7%,False
2020,Kansas,Republican Primary,McLaughlin & Associates (R),"February 12–16, 2020",300 (LV),± 5.6%,Susan Wagle,R,8%,False
2020,Kansas,Republican Primary,co/efficient (R),"January 19–20, 2020","1,246 LV",± 3.2%,Susan Wagle,R,6%,False
2020,Kansas,Republican Primary,The Tarrance Group (R),"October 21–23, 2019",607 (LV),± 4.1%,Susan Wagle,R,8%,False
2020,Kentucky,Democratic Primary,Data for Progress,"June 10–22, 2020",556 (LV),,Charles Booker,D,43%,False
2020,Kentucky,Democratic Primary,Garin-Hart-Yang,"June 16–18, 2020",,,Charles Booker,D,32%,False
2020,Kentucky,Democratic Primary,Civiqs,"June 13–15, 2020",421 (LV),± 5.5%,Charles Booker,D,44%,False
2020,Kentucky,Democratic Primary,YouGov Blue,"June 8–12, 2020",313 (RV),± 7.0%,Charles Booker,D,39%,False
2020,Kentucky,Democratic Primary,YouGov Blue,May 2020,,,Charles Booker,D,13%,False
2020,Kentucky,Democratic Primary,YouGov Blue,April 2020,,,Charles Booker,D,11%,False
2020,Kentucky,Democratic Primary,YouGov Blue,January 2020,,,Charles Booker,D,7%,False
2020,Kentucky,Democratic Primary,Data for Progress,"June 10–22, 2020",556 (LV),,Amy McGrath,D,46%,False
2020,Kentucky,Democratic Primary,Garin-Hart-Yang,"June 16–18, 2020",,,Amy McGrath,D,42%,False
2020,Kentucky,Democratic Primary,Civiqs,"June 13–15, 2020",421 (LV),± 5.5%,Amy McGrath,D,36%,False
2020,Kentucky,Democratic Primary,YouGov Blue,"June 8–12, 2020",313 (RV),± 7.0%,Amy McGrath,D,49%,False
2020,Kentucky,Democratic Primary,YouGov Blue,May 2020,,,Amy McGrath,D,62%,False
2020,Kentucky,Democratic Primary,YouGov Blue,April 2020,,,Amy McGrath,D,62%,False
2020,Kentucky,Democratic Primary,YouGov Blue,January 2020,,,Amy McGrath,D,65%,False
2020,Maine,Democratic Primary,Victory Geek (D),"May 13–18, 2020",,,Sara Gideon,D,67%,False
2020,Maine,Democratic Primary,Colby College,"February 10–13, 2020",383 (LV),,Sara Gideon,D,60%,False
2020,Maine,Democratic Primary,Victory Geek (D),"May 13–18, 2020",,,Betsy Sweet,D,17%,False
2020,Maine,Democratic Primary,Colby College,"February 10–13, 2020",383 (LV),,Betsy Sweet,D,8%,False
2020,Maine,Republican Primary,Public Policy Polling (D),"October 11–13, 2019",271 (LV),± 6%,Susan Collins,R,55%,True
2020,Maine,Republican Primary,Public Policy Polling (D),"October 11–13, 2019",271 (LV),± 6%,Derek Levasseur,R,10%,False
2020,Massachusetts,Democratic Primary,RealClearPolitics,"July 31 – August 27, 2020",,Markey +11.2,Joe,D,40.8%,False
2020,Massachusetts,Democratic Primary,RealClearPolitics,"July 31 – August 27, 2020",,Markey +11.2,Ed Markey,D,52.0%,True
2020,Michigan,Republican Primary,Target Insyght,"April 22–25, 2019",296 (LV),,John James,R,59%,False
2020,Michigan,Republican Primary,Target Insyght,"April 22–25, 2019",296 (LV),,Bill Schuette,R,15%,False
2020,Nebraska,Republican Primary,We Ask America,"February 19–20, 2020",400 (LV),± 4.9%,Matt Innis,R,17%,False
2020,Nebraska,Republican Primary,We Ask America,"February 19–20, 2020",400 (LV),± 4.9%,Ben Sasse,R,65%,True
2020,New Hampshire,Republican Primary,University of New Hampshire,"August 28 – September 1, 2020",703 (LV),± 3.7%,Don Bolduc,R,31%,False
2020,New Hampshire,Republican Primary,Saint Anselm College,"August 15–17, 2020",475 (RV),± 4.5%,Don Bolduc,R,29%,False
2020,New Hampshire,Republican Primary,The Tarrance Group,"July 12–14, 2020",401 (LV),± 5%,Don Bolduc,R,27%,False
2020,New Hampshire,Republican Primary,Remington Research Group,"June 21–23, 2020",800 (LV),,Don Bolduc,R,8%,False
2020,New Hampshire,Republican Primary,Emerson College,"September 6–9, 2019",379 (RV),± 5.0%,Don Bolduc,R,9%,False
2020,New Hampshire,Republican Primary,Vote Adjustments,"September 5–6, 2019",402 (LV),± 4.2%,Don Bolduc,R,9%,False
2020,New Hampshire,Republican Primary,Remington Research (R),"August 12–14, 2019",200 (RV),,Don Bolduc,R,21%,False
2020,New Hampshire,Republican Primary,Fabrizio (R),"August 11–12, 2019",400 (LV),,Don Bolduc,R,11%,False
2020,New Hampshire,Republican Primary,Emerson College,"September 6–9, 2019",379 (RV),± 5.0%,Corey Lewandowski,R,29%,False
2020,New Hampshire,Republican Primary,Vote Adjustments,"September 5–6, 2019",402 (LV),± 4.2%,Corey Lewandowski,R,29%,False
2020,New Hampshire,Republican Primary,Remington Research (R),"August 12–14, 2019",200 (RV),,Corey Lewandowski,R,21%,False
2020,New Hampshire,Republican Primary,Fabrizio (R),"August 11–12, 2019",400 (LV),,Corey Lewandowski,R,30%,False
2020,New Hampshire,Republican Primary,University of New Hampshire,"August 28 – September 1, 2020",703 (LV),± 3.7%,Bryant Messner,R,52%,False
2020,New Hampshire,Republican Primary,Saint Anselm College,"August 15–17, 2020",475 (RV),± 4.5%,Bryant Messner,R,31%,False
2020,New Hampshire,Republican Primary,The Tarrance Group,"July 12–14, 2020",401 (LV),± 5%,Bryant Messner,R,39%,False
2020,New Hampshire,Republican Primary,Remington Research Group,"June 21–23, 2020",800 (LV),,Bryant Messner,R,17%,False
2020,New Hampshire,Republican Primary,Emerson College,"September 6–9, 2019",379 (RV),± 5.0%,Bryant Messner,R,4%,False
2020,New Hampshire,Republican Primary,Vote Adjustments,"September 5–6, 2019",402 (LV),± 4.2%,Bryant Messner,R,2%,False
2020,New Hampshire,Republican Primary,Remington Research (R),"August 12–14, 2019",200 (RV),,Bryant Messner,R,2%,False
2020,New Hampshire,Republican Primary,Emerson College,"September 6–9, 2019",379 (RV),± 5.0%,Bill O'Brien,R,7%,False
2020,New Hampshire,Republican Primary,Vote Adjustments,"September 5–6, 2019",402 (LV),± 4.2%,Bill O'Brien,R,6%,False
2020,New Hampshire,Republican Primary,Remington Research (R),"August 12–14, 2019",200 (RV),,Bill O'Brien,R,8%,False
2020,New Hampshire,Republican Primary,Fabrizio (R),"August 11–12, 2019",400 (LV),,Bill O'Brien,R,10%,False
2020,New Mexico,Democratic Primary,GBAO Strategies (D),"April 15–18, 2019",600 (LV),± 4.0%,Ben Ray Luján,D,64%,False
2020,New Mexico,Democratic Primary,GBAO Strategies (D),"April 15–18, 2019",600 (LV),± 4.0%,Maggie Toulouse Oliver,D,25%,False
2020,New Mexico,Republican Primary,Public Opinion Strategies (R),"March 18–22, 2020",400 (V),± 4.9%,Gavin Clarkson,R,11%,False
2020,New Mexico,Republican Primary,Public Opinion Strategies (R),"March 18–22, 2020",400 (V),± 4.9%,Elisa Martinez,R,11%,False
2020,New Mexico,Republican Primary,Public Opinion Strategies (R),"March 18–22, 2020",400 (V),± 4.9%,Mark Ronchetti,R,45%,False
2020,North Carolina,Democratic Primary,High Point University,"February 21–28, 2020",274 (LV),,Cal Cunningham,D,50%,False
2020,North Carolina,Democratic Primary,Civitas Institute,"February 26–27, 2020",587 (LV),± 4.1%,Cal Cunningham,D,45%,False
2020,North Carolina,Democratic Primary,NBC News,"February 23–27, 2020",568 (LV),± 5.1%,Cal Cunningham,D,51%,False
2020,North Carolina,Democratic Primary,Public Policy Polling,"February 23–24, 2020",852 (LV),± 3.4%,Cal Cunningham,D,45%,False
2020,North Carolina,Democratic Primary,Meredith College,"February 16–24, 2020",429 (LV),± 3.0%,Cal Cunningham,D,43%,False
2020,North Carolina,Democratic Primary,Civitas Institute,"February 21–23, 2020",553 (LV),± 3.8%,Cal Cunningham,D,48%,False
2020,North Carolina,Democratic Primary,SurveyUSA,"February 13–16, 2020",698 (LV),± 4.9%,Cal Cunningham,D,42%,False
2020,North Carolina,Democratic Primary,High Point University,"January 31 – February 6, 2020",224 (LV),,Cal Cunningham,D,37%,False
2020,North Carolina,Democratic Primary,Public Policy Polling,"February 4–5, 2020",604 (LV),,Cal Cunningham,D,29%,False
2020,North Carolina,Democratic Primary,Public Policy Polling,"January 10–12, 2020",509 (LV),,Cal Cunningham,D,22%,False
2020,North Carolina,Democratic Primary,FOX News,"November 10–13, 2019",669 (RV),± 4.0%,Cal Cunningham,D,13%,False
2020,North Carolina,Democratic Primary,High Point University,"February 21–28, 2020",274 (LV),,Trevor Fuller,D,4%,False
2020,North Carolina,Democratic Primary,Civitas Institute,"February 26–27, 2020",587 (LV),± 4.1%,Trevor Fuller,D,2%,False
2020,North Carolina,Democratic Primary,NBC News,"February 23–27, 2020",568 (LV),± 5.1%,Trevor Fuller,D,3%,False
2020,North Carolina,Democratic Primary,Public Policy Polling,"February 23–24, 2020",852 (LV),± 3.4%,Trevor Fuller,D,4%,False
2020,North Carolina,Democratic Primary,Meredith College,"February 16–24, 2020",429 (LV),± 3.0%,Trevor Fuller,D,2%,False
2020,North Carolina,Democratic Primary,Civitas Institute,"February 21–23, 2020",553 (LV),± 3.8%,Trevor Fuller,D,1%,False
2020,North Carolina,Democratic Primary,SurveyUSA,"February 13–16, 2020",698 (LV),± 4.9%,Trevor Fuller,D,3%,False
2020,North Carolina,Democratic Primary,High Point University,"January 31 – February 6, 2020",224 (LV),,Trevor Fuller,D,4%,False
2020,North Carolina,Democratic Primary,Public Policy Polling,"February 4–5, 2020",604 (LV),,Trevor Fuller,D,3%,False
2020,North Carolina,Democratic Primary,Public Policy Polling,"January 10–12, 2020",509 (LV),,Trevor Fuller,D,2%,False
2020,North Carolina,Democratic Primary,FOX News,"November 10–13, 2019",669 (RV),± 4.0%,Trevor Fuller,D,10%,False
2020,North Carolina,Democratic Primary,High Point University,"February 21–28, 2020",274 (LV),,Atul Goel,D,1%,False
2020,North Carolina,Democratic Primary,Civitas Institute,"February 26–27, 2020",587 (LV),± 4.1%,Atul Goel,D,1%,False
2020,North Carolina,Democratic Primary,NBC News,"February 23–27, 2020",568 (LV),± 5.1%,Atul Goel,D,1%,False
2020,North Carolina,Democratic Primary,Public Policy Polling,"February 23–24, 2020",852 (LV),± 3.4%,Atul Goel,D,1%,False
2020,North Carolina,Democratic Primary,Meredith College,"February 16–24, 2020",429 (LV),± 3.0%,Atul Goel,D,1%,False
2020,North Carolina,Democratic Primary,Civitas Institute,"February 21–23, 2020",553 (LV),± 3.8%,Atul Goel,D,0%,False
2020,North Carolina,Democratic Primary,SurveyUSA,"February 13–16, 2020",698 (LV),± 4.9%,Atul Goel,D,1%,False
2020,North Carolina,Democratic Primary,High Point University,"January 31 – February 6, 2020",224 (LV),,Atul Goel,D,0%,False
2020,North Carolina,Democratic Primary,Public Policy Polling,"February 4–5, 2020",604 (LV),,Atul Goel,D,2%,False
2020,North Carolina,Democratic Primary,Public Policy Polling,"January 10–12, 2020",509 (LV),,Atul Goel,D,3%,False
2020,North Carolina,Democratic Primary,High Point University,"February 21–28, 2020",274 (LV),,Erica Smith,D,24%,False
2020,North Carolina,Democratic Primary,Civitas Institute,"February 26–27, 2020",587 (LV),± 4.1%,Erica Smith,D,23%,False
2020,North Carolina,Democratic Primary,NBC News,"February 23–27, 2020",568 (LV),± 5.1%,Erica Smith,D,18%,False
2020,North Carolina,Democratic Primary,Public Policy Polling,"February 23–24, 2020",852 (LV),± 3.4%,Erica Smith,D,18%,False
2020,North Carolina,Democratic Primary,Meredith College,"February 16–24, 2020",429 (LV),± 3.0%,Erica Smith,D,14%,False
2020,North Carolina,Democratic Primary,Civitas Institute,"February 21–23, 2020",553 (LV),± 3.8%,Erica Smith,D,21%,False
2020,North Carolina,Democratic Primary,SurveyUSA,"February 13–16, 2020",698 (LV),± 4.9%,Erica Smith,D,17%,False
2020,North Carolina,Democratic Primary,High Point University,"January 31 – February 6, 2020",224 (LV),,Erica Smith,D,11%,False
2020,North Carolina,Democratic Primary,Public Policy Polling,"February 4–5, 2020",604 (LV),,Erica Smith,D,10%,False
2020,North Carolina,Democratic Primary,Public Policy Polling,"January 10–12, 2020",509 (LV),,Erica Smith,D,12%,False
2020,North Carolina,Democratic Primary,FOX News,"November 10–13, 2019",669 (RV),± 4.0%,Erica Smith,D,18%,False
2020,North Carolina,Democratic Primary,High Point University,"February 21–28, 2020",274 (LV),,Steve Swenson,D,3%,False
2020,North Carolina,Democratic Primary,Civitas Institute,"February 26–27, 2020",587 (LV),± 4.1%,Steve Swenson,D,1%,False
2020,North Carolina,Democratic Primary,NBC News,"February 23–27, 2020",568 (LV),± 5.1%,Steve Swenson,D,2%,False
2020,North Carolina,Democratic Primary,Public Policy Polling,"February 23–24, 2020",852 (LV),± 3.4%,Steve Swenson,D,2%,False
2020,North Carolina,Democratic Primary,Meredith College,"February 16–24, 2020",429 (LV),± 3.0%,Steve Swenson,D,2%,False
2020,North Carolina,Democratic Primary,Civitas Institute,"February 21–23, 2020",553 (LV),± 3.8%,Steve Swenson,D,1%,False
2020,North Carolina,Democratic Primary,SurveyUSA,"February 13–16, 2020",698 (LV),± 4.9%,Steve Swenson,D,3%,False
2020,North Carolina,Democratic Primary,High Point University,"January 31 – February 6, 2020",224 (LV),,Steve Swenson,D,4%,False
2020,North Carolina,Democratic Primary,Public Policy Polling,"February 4–5, 2020",604 (LV),,Steve Swenson,D,4%,False
2020,North Carolina,Democratic Primary,Public Policy Polling,"January 10–12, 2020",509 (LV),,Steve Swenson,D,1%,False
2020,North Carolina,Republican Primary,Harper Polling,"December 2–4, 2019",500 (LV),± 4.38%,Sandy Smith,R,11%,False
2020,North Carolina,Republican Primary,FOX News,"November 10–13, 2019",574 (LV),± 4.0%,Sandy Smith,R,4%,False
2020,North Carolina,Republican Primary,WPA Intelligence (R),"May 19–21, 2019",502 (LV),± 4.5%,Sandy Smith,R,2%,False
2020,North Carolina,Republican Primary,High Point University,"February 21–28, 2020",247 (LV),,Thom Tillis,R,69%,True
2020,North Carolina,Republican Primary,Meredith College,"February 16–24, 2020",353 (LV),± 3.0%,Thom Tillis,R,53%,True
2020,North Carolina,Republican Primary,SurveyUSA,"February 13–16, 2020",501 (LV),± 5.0%,Thom Tillis,R,59%,True
2020,North Carolina,Republican Primary,High Point University,"January 31 – February 6, 2020",198 (LV),,Thom Tillis,R,62%,True
2020,North Carolina,Republican Primary,Harper Polling,"December 2–4, 2019",500 (LV),± 4.38%,Thom Tillis,R,63%,True
2020,North Carolina,Republican Primary,FOX News,"November 10–13, 2019",574 (LV),± 4.0%,Thom Tillis,R,54%,True
2020,North Carolina,Republican Primary,Public Policy Polling,"August 19–20, 2019",564 (V),,Thom Tillis,R,38%,True
2020,North Carolina,Republican Primary,Diversified Research (R),"July 8–9, 2019",500 (V),,Thom Tillis,R,40%,True
2020,North Carolina,Republican Primary,WPA Intelligence (R),"May 19–21, 2019",502 (LV),± 4.5%,Thom Tillis,R,40%,True
2020,North Carolina,Republican Primary,Diversified Research (R),"Months before May, 2019",,,Thom Tillis,R,63%,True
2020,North Carolina,Republican Primary,FOX News,"November 10–13, 2019",574 (LV),± 4.0%,Garland Tucker,R,11%,False
2020,North Carolina,Republican Primary,Public Policy Polling,"August 19–20, 2019",564 (V),,Garland Tucker,R,31%,False
2020,North Carolina,Republican Primary,Diversified Research (R),"July 8–9, 2019",500 (V),,Garland Tucker,R,30%,False
2020,North Carolina,Republican Primary,WPA Intelligence (R),"May 19–21, 2019",502 (LV),± 4.5%,Garland Tucker,R,11%,False
2020,North Carolina,Republican Primary,Diversified Research (R),"Months before May, 2019",,,Garland Tucker,R,7%,False
2020,North Carolina,Republican Primary,WPA Intelligence (R),"May 19–21, 2019",502 (LV),± 4.5%,Mark Walker,R,17%,False
2020,North Carolina,Republican Primary,High Point University,"February 21–28, 2020",247 (LV),,Paul Wright,R,8%,False
2020,North Carolina,Republican Primary,Meredith College,"February 16–24, 2020",353 (LV),± 3.0%,Paul Wright,R,5%,False
2020,North Carolina,Republican Primary,SurveyUSA,"February 13–16, 2020",501 (LV),± 5.0%,Paul Wright,R,3%,False
2020,North Carolina,Republican Primary,High Point University,"January 31 – February 6, 2020",198 (LV),,Paul Wright,R,7%,False
2020,South Carolina,Republican Primary,Change Research,"June 11–14, 2019","1,183 (LV)",± 2.9%,Lindsey Graham,R,70%,True
2020,Tennessee,Republican Primary,JMC Analytics and Polling,"July 18–19, 2020",600 (LV),± 4.0%,George Flinn,R,5%,False
2020,Tennessee,Republican Primary,The Trafalgar Group,"July 6–8, 2020","1,062 (LV)",± 2.92%,George Flinn,R,4%,False
2020,Tennessee,Republican Primary,Victory Phones,"June 30 – July 1, 2020",800 (LV),± 3.46%,George Flinn,R,6%,False
2020,Tennessee,Republican Primary,The Tarrance Group,"June 28–30, 2020",651 (LV),± 4.0%,George Flinn,R,5%,False
2020,Tennessee,Republican Primary,JMC Analytics and Polling,"July 18–19, 2020",600 (LV),± 4.0%,Bill Hagerty,R,36%,False
2020,Tennessee,Republican Primary,The Trafalgar Group,"July 6–8, 2020","1,062 (LV)",± 2.92%,Bill Hagerty,R,42%,False
2020,Tennessee,Republican Primary,Victory Phones,"June 30 – July 1, 2020",800 (LV),± 3.46%,Bill Hagerty,R,33%,False
2020,Tennessee,Republican Primary,The Tarrance Group,"June 28–30, 2020",651 (LV),± 4.0%,Bill Hagerty,R,46%,False
2020,Tennessee,Republican Primary,Victory Phones,"June 2, 2020",,,Bill Hagerty,R,27%,False
2020,Tennessee,Republican Primary,JMC Analytics and Polling,"July 18–19, 2020",600 (LV),± 4.0%,Manny Sethi,R,32%,False
2020,Tennessee,Republican Primary,The Trafalgar Group,"July 6–8, 2020","1,062 (LV)",± 2.92%,Manny Sethi,R,39%,False
2020,Tennessee,Republican Primary,Victory Phones,"June 30 – July 1, 2020",800 (LV),± 3.46%,Manny Sethi,R,31%,False
2020,Tennessee,Republican Primary,The Tarrance Group,"June 28–30, 2020",651 (LV),± 4.0%,Manny Sethi,R,29%,False
2020,Tennessee,Republican Primary,Victory Phones,"June 2, 2020",,,Manny Sethi,R,11%,False
2020,Texas,Democratic Primary,Change Research,"April 18–22, 2019","1,578 (LV)",± 2.5%,Colin Allred,D,6%,False
2020,Texas,Democratic Primary,NBC News,"February 23–27, 2020",556 (LV),± 5.3%,Chris Bell,D,5%,False
2020,Texas,Democratic Primary,YouGov,"January 31 – February 9, 2020",575 (LV),± 4.09%,Chris Bell,D,7%,False
2020,Texas,Democratic Primary,University of Texas at Tyler,"January 21–30, 2020",414 (LV),± 4.8%,Chris Bell,D,5%,False
2020,Texas,Democratic Primary,Data for Progress,"January 16–21, 2020",684 (LV),± 6.5%,Chris Bell,D,8%,False
2020,Texas,Democratic Primary,Texas Lyceum,"January 10–19, 2020",401 (LV),± 4.89%,Chris Bell,D,5%,False
2020,Texas,Democratic Primary,Beacon Research (D),"November 9–21, 2019",408 (LV),,Chris Bell,D,4%,False
2020,Texas,Democratic Primary,University of Texas at Tyler,"November 5–14, 2019",427 (RV),± 4.7%,Chris Bell,D,7%,False
2020,Texas,Democratic Primary,University of Texas,"October 18–29, 2019",541 (RV),± 4.21%,Chris Bell,D,3%,False
2020,Texas,Democratic Primary,University of Texas,"August 29 – September 8, 2019",550 (RV),± 4.17%,Chris Bell,D,2%,False
2020,Texas,Democratic Primary,Ragnar Research,"September 3–5, 2019",600 (LV),± 3.9%,Chris Bell,D,9%,False
2020,Texas,Democratic Primary,Emerson College,"August 1–3, 2019",400 (LV),± 4.9%,Chris Bell,D,6.6%,False
2020,Texas,Democratic Primary,Change Research,"April 18–22, 2019","1,578 (LV)",± 2.5%,Joaquín Castro,D,56%,False
2020,Texas,Democratic Primary,Public Policy Polling (D),"March 5–7, 2019",608 (LV),± 4.0%,Joaquín Castro,D,42%,False
2020,Texas,Democratic Primary,Public Policy Polling (D),"March 5–7, 2019",608 (LV),± 4.0%,Wendy Davis,D,19%,False
2020,Texas,Democratic Primary,NBC News,"February 23–27, 2020",556 (LV),± 5.3%,Amanda Edwards,D,7%,False
2020,Texas,Democratic Primary,YouGov,"January 31 – February 9, 2020",575 (LV),± 4.09%,Amanda Edwards,D,6%,False
2020,Texas,Democratic Primary,University of Texas at Tyler,"January 21–30, 2020",414 (LV),± 4.8%,Amanda Edwards,D,4%,False
2020,Texas,Democratic Primary,Data for Progress,"January 16–21, 2020",684 (LV),± 6.5%,Amanda Edwards,D,3%,False
2020,Texas,Democratic Primary,Texas Lyceum,"January 10–19, 2020",401 (LV),± 4.89%,Amanda Edwards,D,6%,False
2020,Texas,Democratic Primary,University of Texas at Tyler,"November 5–14, 2019",427 (RV),± 4.7%,Amanda Edwards,D,8%,False
2020,Texas,Democratic Primary,University of Texas,"October 18–29, 2019",541 (RV),± 4.21%,Amanda Edwards,D,0%,False
2020,Texas,Democratic Primary,University of Texas,"August 29 – September 8, 2019",550 (RV),± 4.17%,Amanda Edwards,D,2%,False
2020,Texas,Democratic Primary,Ragnar Research,"September 3–5, 2019",600 (LV),± 3.9%,Amanda Edwards,D,10%,False
2020,Texas,Democratic Primary,Change Research,"April 18–22, 2019","1,578 (LV)",± 2.5%,Amanda Edwards,D,1%,False
2020,Texas,Democratic Primary,YouGov,"January 31 – February 9, 2020",575 (LV),± 4.09%,Annie Garcia,D,5%,False
2020,Texas,Democratic Primary,University of Texas at Tyler,"January 21–30, 2020",414 (LV),± 4.8%,Annie Garcia,D,6%,False
2020,Texas,Democratic Primary,Data for Progress,"January 16–21, 2020",684 (LV),± 6.5%,Annie Garcia,D,4%,False
2020,Texas,Democratic Primary,Texas Lyceum,"January 10–19, 2020",401 (LV),± 4.89%,Annie Garcia,D,4%,False
2020,Texas,Democratic Primary,Emerson College,"August 1–3, 2019",400 (LV),± 4.9%,Annie Garcia,D,5.2%,False
2020,Texas,Democratic Primary,NBC News,"February 23–27, 2020",556 (LV),± 5.3%,MJ Hegar,D,16%,False
2020,Texas,Democratic Primary,YouGov,"January 31 – February 9, 2020",575 (LV),± 4.09%,MJ Hegar,D,22%,False
2020,Texas,Democratic Primary,University of Texas at Tyler,"January 21–30, 2020",414 (LV),± 4.8%,MJ Hegar,D,9%,False
2020,Texas,Democratic Primary,Data for Progress,"January 16–21, 2020",684 (LV),± 6.5%,MJ Hegar,D,18%,False
2020,Texas,Democratic Primary,Texas Lyceum,"January 10–19, 2020",401 (LV),± 4.89%,MJ Hegar,D,11%,False
2020,Texas,Democratic Primary,Beacon Research (D),"November 9–21, 2019",408 (LV),,MJ Hegar,D,6%,False
2020,Texas,Democratic Primary,University of Texas at Tyler,"November 5–14, 2019",427 (RV),± 4.7%,MJ Hegar,D,9%,False
2020,Texas,Democratic Primary,University of Texas,"October 18–29, 2019",541 (RV),± 4.21%,MJ Hegar,D,12%,False
2020,Texas,Democratic Primary,University of Texas,"August 29 – September 8, 2019",550 (RV),± 4.17%,MJ Hegar,D,11%,False
2020,Texas,Democratic Primary,Ragnar Research,"September 3–5, 2019",600 (LV),± 3.9%,MJ Hegar,D,12%,False
2020,Texas,Democratic Primary,Emerson College,"August 1–3, 2019",400 (LV),± 4.9%,MJ Hegar,D,9.9%,False
2020,Texas,Democratic Primary,Change Research,"April 18–22, 2019","1,578 (LV)",± 2.5%,MJ Hegar,D,4%,False
2020,Texas,Democratic Primary,Public Policy Polling (D),"March 5–7, 2019",608 (LV),± 4.0%,MJ Hegar,D,4%,False
2020,Texas,Democratic Primary,NBC News,"February 23–27, 2020",556 (LV),± 5.3%,Sema Hernandez,D,5%,False
2020,Texas,Democratic Primary,YouGov,"January 31 – February 9, 2020",575 (LV),± 4.09%,Sema Hernandez,D,5%,False
2020,Texas,Democratic Primary,University of Texas at Tyler,"January 21–30, 2020",414 (LV),± 4.8%,Sema Hernandez,D,4%,False
2020,Texas,Democratic Primary,Data for Progress,"January 16–21, 2020",684 (LV),± 6.5%,Sema Hernandez,D,3%,False
2020,Texas,Democratic Primary,Texas Lyceum,"January 10–19, 2020",401 (LV),± 4.89%,Sema Hernandez,D,5%,False
2020,Texas,Democratic Primary,Beacon Research (D),"November 9–21, 2019",408 (LV),,Sema Hernandez,D,6%,False
2020,Texas,Democratic Primary,University of Texas,"October 18–29, 2019",541 (RV),± 4.21%,Sema Hernandez,D,6%,False
2020,Texas,Democratic Primary,University of Texas,"August 29 – September 8, 2019",550 (RV),± 4.17%,Sema Hernandez,D,3%,False
2020,Texas,Democratic Primary,Public Policy Polling (D),"March 5–7, 2019",608 (LV),± 4.0%,Sema Hernandez,D,2%,False
2020,Texas,Democratic Primary,Beacon Research (D),"November 9–21, 2019",408 (LV),,Beto O'Rourke,D,58%,False
2020,Texas,Democratic Primary,NBC News,"February 23–27, 2020",556 (LV),± 5.3%,Cristina Ramirez,D,9%,False
2020,Texas,Democratic Primary,YouGov,"January 31 – February 9, 2020",575 (LV),± 4.09%,Cristina Ramirez,D,9%,False
2020,Texas,Democratic Primary,University of Texas at Tyler,"January 21–30, 2020",414 (LV),± 4.8%,Cristina Ramirez,D,4%,False
2020,Texas,Democratic Primary,Data for Progress,"January 16–21, 2020",684 (LV),± 6.5%,Cristina Ramirez,D,13%,False
2020,Texas,Democratic Primary,Texas Lyceum,"January 10–19, 2020",401 (LV),± 4.89%,Cristina Ramirez,D,7%,False
2020,Texas,Democratic Primary,University of Texas at Tyler,"November 5–14, 2019",427 (RV),± 4.7%,Cristina Ramirez,D,9%,False
2020,Texas,Democratic Primary,University of Texas,"October 18–29, 2019",541 (RV),± 4.21%,Cristina Ramirez,D,4%,False
2020,Texas,Democratic Primary,University of Texas,"August 29 – September 8, 2019",550 (RV),± 4.17%,Cristina Ramirez,D,3%,False
2020,Texas,Democratic Primary,Ragnar Research,"September 3–5, 2019",600 (LV),± 3.9%,Cristina Ramirez,D,10%,False
2020,Texas,Democratic Primary,NBC News,"February 23–27, 2020",556 (LV),± 5.3%,Royce West,D,8%,False
2020,Texas,Democratic Primary,YouGov,"January 31 – February 9, 2020",575 (LV),± 4.09%,Royce West,D,6%,False
2020,Texas,Democratic Primary,University of Texas at Tyler,"January 21–30, 2020",414 (LV),± 4.8%,Royce West,D,6%,False
2020,Texas,Democratic Primary,Data for Progress,"January 16–21, 2020",684 (LV),± 6.5%,Royce West,D,12%,False
2020,Texas,Democratic Primary,Texas Lyceum,"January 10–19, 2020",401 (LV),± 4.89%,Royce West,D,8%,False
